username,nome_completo,verificado,url_foto_perfil,status_relacao
isabelifranca,isabelifranca,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/505469444_17845481268501934_5285410205965246541_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MTAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=9H4cAEj62aoQ7kNvwFsIlTW&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRfqjN6n7mASAIAAEgFctJLp-YyAZip8ueiT4KidTkyeg&oe=688E05CE&_nc_sid=6ff7c8,Seguir
rebecaskz12,rebecaskz12,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/506026429_17899335750231528_9081258608569524352_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=LTk_CIIm83gQ7kNvwE7NFhk&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTGJHFdlg8NsfXNlSBRvpRwGzfZTSRCFuTIJKuuDdtLRw&oe=688DF015&_nc_sid=6ff7c8,Seguir
alinnee_pereiraa,alinnee_pereiraa,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/515903201_18035453417666749_9070806391806623267_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=5O8UR4IdkQ4Q7kNvwFAgowC&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfR_dJYkAh4f9Fmm4OvEZ7T9k3SqSBx-bYV69u0ZmgGG4g&oe=688E030E&_nc_sid=6ff7c8,Seguir
rosanalima.s,rosanalima.s,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/515906370_18513797311024414_4176236762544340012_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=7DTVqjv_gXUQ7kNvwEfxRNq&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTAf7h8Eisa52_FoXCadRvHTlE_or841nvxDdNETg84ew&oe=688DFCDF&_nc_sid=6ff7c8,Seguir
daniel.videomarker,daniel.videomarker,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/399577669_870710787898053_7926933555156718326_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MTIuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=HRGmLEBHGTMQ7kNvwEXrvlP&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfT0-5UHAS6nPe_gSF347DOEZeaJ-mhIx3frYz2QVcf4ng&oe=688DE4DB&_nc_sid=6ff7c8,Seguir
ceciliaandrade.to,ceciliaandrade.to,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/404911334_372721998564086_2119054118346588723_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=bIYgTIlAYNcQ7kNvwEUV6ed&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQpwrm2yTdm_xmXu91oAPyp9wplFUd9sS_l8StYbwT-AA&oe=688DE221&_nc_sid=6ff7c8,Seguir
gabiparranails,gabiparranails,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/499050788_18050028701435879_6026047679806542682_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=ZJmcy0LgwF8Q7kNvwGWm2y5&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRs0wCASSFN3YHgKxhVhE9F5A_eu4o92OPUjZxEAhoYsg&oe=688DEE4C&_nc_sid=6ff7c8,Seguir
jhuliasara_,jhuliasara_,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/494411876_18497214658065514_8905655753895755036_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=uo-PhXLbRx4Q7kNvwF9velL&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQZ9W8xun8jgn_kQ_7uzYd0gY7KVkHwf5hVDLLUqPKFjA&oe=688DF55E&_nc_sid=6ff7c8,Seguir
upacentral_pmw,upacentral_pmw,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/483624697_1808339650006196_2036617083670115124_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NDIuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QHHb2xkZb9_9XxKcBcdzfPK14kScormd5zqoSM4pQ0EOB6R9zDHh_N-Bh_p7Qn15dU&_nc_ohc=6oVllWR68lMQ7kNvwGCKpnC&_nc_gid=z31p1Td4reOW8aGa0AWI_w&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTm136N129WrWuxh2ijFXOcQDTYywIq0I_uFwEEVy71Bw&oe=688DE51C&_nc_sid=6ff7c8,Seguir
franca_vit0r,franca_vit0r,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/523368667_18366710224199635_4455220066904564086_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QHHb2xkZb9_9XxKcBcdzfPK14kScormd5zqoSM4pQ0EOB6R9zDHh_N-Bh_p7Qn15dU&_nc_ohc=NOxFYnsS0m4Q7kNvwEMMdvm&_nc_gid=z31p1Td4reOW8aGa0AWI_w&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSntGTXmZwn5nPaSHuYiJ2sl5bEz5gPGtyVq8jxCZfLPA&oe=688DDFDE&_nc_sid=6ff7c8,Seguir
lariih_rodrigues16,lariih_rodrigues16,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/482917845_3976274525985699_5440022476239962744_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHHb2xkZb9_9XxKcBcdzfPK14kScormd5zqoSM4pQ0EOB6R9zDHh_N-Bh_p7Qn15dU&_nc_ohc=p2QTv6TJLSkQ7kNvwHdNKHf&_nc_gid=z31p1Td4reOW8aGa0AWI_w&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSo0hK0K40ksOVpbBI30Lgmthw9dpC4Tk8zQ38Moj9lOQ&oe=688DE848&_nc_sid=6ff7c8,Seguir
doraaguiar2018,doraaguiar2018,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/519580697_18510215311003503_8842628995545333463_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHHb2xkZb9_9XxKcBcdzfPK14kScormd5zqoSM4pQ0EOB6R9zDHh_N-Bh_p7Qn15dU&_nc_ohc=u9nzmYTB3PgQ7kNvwGMlfv7&_nc_gid=z31p1Td4reOW8aGa0AWI_w&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS_rQVm3sOqreB3p8IMVLp85U7Q-2Y7W_o0-OX_PJvknQ&oe=688DD09A&_nc_sid=6ff7c8,Seguir
magna.sousa.129794,magna.sousa.129794,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/521738698_18073153342985532_6241588263451496144_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QHHb2xkZb9_9XxKcBcdzfPK14kScormd5zqoSM4pQ0EOB6R9zDHh_N-Bh_p7Qn15dU&_nc_ohc=hLz_DTrSzMIQ7kNvwELASZz&_nc_gid=z31p1Td4reOW8aGa0AWI_w&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRD-YX_hUe9Oo5TTHeQF0m-M1NoTerhWFR8SWNj5JhkrQ&oe=688DFD91&_nc_sid=6ff7c8,Seguir
laboratorio_protetic,laboratorio_protetic,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/472044332_535834208915348_5993925452964771731_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QHHb2xkZb9_9XxKcBcdzfPK14kScormd5zqoSM4pQ0EOB6R9zDHh_N-Bh_p7Qn15dU&_nc_ohc=HFOFrTCZMBUQ7kNvwH-n4yC&_nc_gid=z31p1Td4reOW8aGa0AWI_w&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTodxWyLrnN9tcqDJdWdvmGUCLjtAvzFeP7KJa4aI2f7Q&oe=688DE853&_nc_sid=6ff7c8,Seguir
reuviaoliveira,reuviaoliveira,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/475973392_982948297041733_4969522693837561615_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFnLACaq-D8mLVOhMo309HLCnh6OSkY9R8Sx7sDEuRtKsu3XxQhAQ5Q7t_r061bH9U&_nc_ohc=-SeceqWKLhoQ7kNvwEk6KE8&_nc_gid=YqNbwHT0VVlBSA9Ua6v_IQ&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRYIlP9PNplnO9h3y9cf6MamBSxGGnQgCZxLGSheAjciw&oe=688DEF4D&_nc_sid=6ff7c8,Seguir
edria.kedma,edria.kedma,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/458437357_363069836858672_3002386685584344561_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFnLACaq-D8mLVOhMo309HLCnh6OSkY9R8Sx7sDEuRtKsu3XxQhAQ5Q7t_r061bH9U&_nc_ohc=Rh0ue3KzLlgQ7kNvwF-6Zs-&_nc_gid=YqNbwHT0VVlBSA9Ua6v_IQ&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfT_-2M2126mQ7ImDvsF1cbCb36DWsS46qClOUE0mhD46Q&oe=688DD675&_nc_sid=6ff7c8,Seguir
samueltolvai,samueltolvai,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/499510126_18057544802517697_8876568221734149059_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFnLACaq-D8mLVOhMo309HLCnh6OSkY9R8Sx7sDEuRtKsu3XxQhAQ5Q7t_r061bH9U&_nc_ohc=KInsJcn3ctwQ7kNvwEq4fN7&_nc_gid=YqNbwHT0VVlBSA9Ua6v_IQ&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRH1JqucJKZMobBAfX5LuQhBiByhIEcjufphPCAdI9apQ&oe=688DD7E0&_nc_sid=6ff7c8,Seguir
beatriz___010,beatriz___010,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/524632215_17932646601073742_778288910206341140_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NDkuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFnLACaq-D8mLVOhMo309HLCnh6OSkY9R8Sx7sDEuRtKsu3XxQhAQ5Q7t_r061bH9U&_nc_ohc=--I4M3rFXgIQ7kNvwHXrdLS&_nc_gid=YqNbwHT0VVlBSA9Ua6v_IQ&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRqEmpEV-OnfaKkn__qtdGIIQeCp1Zq2nouyBRriZ4VTQ&oe=688DE1E5&_nc_sid=6ff7c8,Seguir
adrianacostamakehair,adrianacostamakehair,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/509634557_18515153491059821_3525491694773457174_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFnLACaq-D8mLVOhMo309HLCnh6OSkY9R8Sx7sDEuRtKsu3XxQhAQ5Q7t_r061bH9U&_nc_ohc=3RJHuBEUyIwQ7kNvwH5FqFH&_nc_gid=YqNbwHT0VVlBSA9Ua6v_IQ&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTpSOY9LoeeX3C-KCM8xbcrKNJjNpTc3iJu0OFQz57nAQ&oe=688DEC2B&_nc_sid=6ff7c8,Seguir
