username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes
elizfelicio,elizfelicio,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
igorpesco,igorpesco,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
tallinegomes,tallinegomes,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
isabelamdc,isabelamdc,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
crislanesilvamaria,crislanesilvamaria,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
rafaell_pc,rafaell_pc,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
marahmoraes11,marahmoraes11,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
flaviomariz,flaviomariz,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
illanadesz,illanadesz,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
deysianepontes,deysianepontes,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,10
keleslima,keleslima,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
gigi1mr,gigi1mr,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
pvd_cahzoca,pvd_cahzoca,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
lacerda2699,lacerda2699,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
carolribzz,carolribzz,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
nagela.andrad,nagela.andrad,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
pvdl.ara1211,pvdl.ara1211,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
karambaa.rflaa,karambaa.rflaa,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
elianemoura25,elianemoura25,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
manubossolani_,manubossolani_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
vilasboas.aline,vilasboas.aline,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
mariaceciliamartins91,mariaceciliamartins91,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
winysilva_,winysilva_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
clarinhaburiche,clarinhaburiche,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,7
miguel_bmpp,miguel_bmpp,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
maristafleming,maristafleming,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
cesarevangelista77,cesarevangelista77,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
anamariaaraujofugueiredo,anamariaaraujofugueiredo,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
prof.dra._ewandelina,prof.dra._ewandelina,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
paulosergioliver,paulosergioliver,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
mii_wadila,mii_wadila,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
fayjorge,fayjorge,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
thiagoomartiins_,thiagoomartiins_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
prof.diogenesvale,prof.diogenesvale,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,4
sofyarodrigues.a,sofyarodrigues.a,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
ruthelionel_,ruthelionel_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
magalysouza9,magalysouza9,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
viniciuscardoso133,viniciuscardoso133,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
marco.antonio.aires,marco.antonio.aires,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
doracyy_carneiro,doracyy_carneiro,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
lenildalucio,lenildalucio,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
gelvannawhalcilene,gelvannawhalcilene,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
daiameletrari,daiameletrari,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
elianasantos6780,elianasantos6780,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
gabimaciel2,gabimaciel2,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
estefanibeatrizoficial,estefanibeatrizoficial,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
mat3us_lopes_7,mat3us_lopes_7,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
kellybiagioferreira,kellybiagioferreira,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
ga_mitors,ga_mitors,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
alden.almeida,alden.almeida,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
lalahmarra,lalahmarra,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
mararubiapereirada,mararubiapereirada,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,7
velasques.bia,velasques.bia,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
janete_jan_,janete_jan_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
milasantiago51,milasantiago51,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
hlobatos,hlobatos,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
mayza.viana9,mayza.viana9,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
leidson.lima,leidson.lima,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
annas.lima_borsana,annas.lima_borsana,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
scmooreno,scmooreno,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
amnhakapinaye,amnhakapinaye,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
dieguezvaliente,dieguezvaliente,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
siriuskamado,siriuskamado,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
pvdbuques,pvdbuques,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,3
rafaell_piimentel,rafaell_piimentel,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
juliapereira.190,juliapereira.190,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
marialuisazr_,marialuisazr_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,5
samaraevoluaconect,samaraevoluaconect,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
raphaelac.paula,raphaelac.paula,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
renatagomestoledojp,renatagomestoledojp,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,3
cristem_de_paula,cristem_de_paula,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
valquiria.guimaraes.58,valquiria.guimaraes.58,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
anamoraiszx,anamoraiszx,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
edith_freire,edith_freire,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,3
jucineivilpert,jucineivilpert,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
carpestania,carpestania,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
s._castanheira,s._castanheira,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
lar.da.bonita,lar.da.bonita,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
renilce_oliveiraa,renilce_oliveiraa,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
matos_72u3h4,matos_72u3h4,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
jaostudyy,jaostudyy,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
mesquitanzzx__,mesquitanzzx__,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
lilianefalcomer,lilianefalcomer,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
isaiassaraujopinab,isaiassaraujopinab,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
duda.vfranco,duda.vfranco,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
joaov_set,joaov_set,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
paula_bruxel,paula_bruxel,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
euy.emylliysz,euy.emylliysz,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
jacquelineolicaval,jacquelineolicaval,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
elcianerodrigues_,elcianerodrigues_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
isabela.gol,isabela.gol,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
darllannetacho,darllannetacho,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
dani_camarota_suspiros,dani_camarota_suspiros,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
belalmss,belalmss,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
pedro.vmg,pedro.vmg,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
mari.olveir,mari.olveir,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
nicollimp,nicollimp,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,3
nadjaoliveirabraga,nadjaoliveirabraga,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
joao_1of,joao_1of,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
maluherter_,maluherter_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,2
manuelaapr,manuelaapr,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
jose_ricardo_17,jose_ricardo_17,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
pedront__,pedront__,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
matias_macedo_,matias_macedo_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
gustavo_henrique.ac,gustavo_henrique.ac,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
maria_vitoria_316,maria_vitoria_316,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
paivarafa_,paivarafa_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
fabianesaggio,fabianesaggio,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
albuquerque_th11,albuquerque_th11,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
kayky_lustosa,kayky_lustosa,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
cassio_gbispo,cassio_gbispo,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
httpsloh_,httpsloh_,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
wal_cfarias,wal_cfarias,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
euhannahh_lindolfooo,euhannahh_lindolfooo,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
romeodu_corte,romeodu_corte,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
italo.beckman,italo.beckman,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
andreiacorreianeuropp,andreiacorreianeuropp,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
ref.escola_abc,ref.escola_abc,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
lara_elisa_06,lara_elisa_06,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
kwelthen,kwelthen,False,Seguir,1,curtidas_completo_maristatocantins.csv,2025-08-11,1
2025-03-14T19:42:44.000Z,,_carolinelacerda,_carolinelacerda,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/520569606_18525220459035585_7235056855518208614_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=7FHMQuFZ9t0Q7kNvwGBAp4f&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfW2_wjuUxzFmV69Vg-1OtzJDqWQs52atQsizDNNWVLzuQ&oe=689FCED7&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,beatrizaraujomartins,beatrizaraujomartins,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/450215152_1011090900449292_2213968772142221292_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=MXAJVkePFiYQ7kNvwEX7XYp&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXwcNmO7FuCqAAUCXJ4O6qw8SPQJQZrd-HeeljXGiPB_Q&oe=689FE647&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,daiameletrari,daiameletrari,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/518196384_18521001022016394_1364364602570507964_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=oGxDm7t_FO0Q7kNvwEn3G3X&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXKNd6lIy1qBzN7tRuVEsigAxzlw1cqm6FBzOGITVA_Ig&oe=689FD89F&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,rosanahenderson,rosanahenderson,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/432465169_316302464409494_6394886645824912542_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=AIyPKYfWNxkQ7kNvwG36Jnm&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfWGA4X5cYlhkvLnZcHNYoNfzj7SWzq8QeZMnQWp7QAMCA&oe=689FDFB2&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,crislgl,crislgl,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/390991965_841708550839317_3854033714267285257_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=eSKVnRwwS7AQ7kNvwFgD4M9&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfWk0nCjDpyBz0ceRJjdKi0DrhRIgmIiYdk4ijETetN6hQ&oe=689FE7FD&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,mararubiapereirada,mararubiapereirada,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/526807095_18019919411741200_5543917826506130301_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=nNko5VEyQEsQ7kNvwFhSla4&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfV_dPDMrahYL3f0nMqBlrc0NvSInAjTn1on_QL8LZ5N0g&oe=689FD31E&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,mayarazanina,mayarazanina,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/277933413_1034181624179215_1407001185633987618_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=xTTyEUmHea4Q7kNvwGyFgi3&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUVJM2v4pFYxj6J4MCS1dUrOSyJwWrxXWWvYrdHfaYOoQ&oe=689FE607&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,lacerda2699,lacerda2699,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/91960363_225887158766264_5259727790902607872_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NDAuYzIifQ&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=RRixSkm5vVsQ7kNvwG2nJuH&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfU0MRhWDpwxJhGXx4djSR3Sd3QekSUYOuZX1qBm9DRk7Q&oe=689FCFD7&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,beth.ribeiro19,beth.ribeiro19,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/274174319_5072500776166391_2024375234390059680_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=CGauC-f7V7YQ7kNvwFv0wsV&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUTjqXWjUlWumx--EI1HlMpd4JlPs-ljEjq6idQQRAOIg&oe=689FFA57&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,raysnaraadriana,raysnaraadriana,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/466416237_556147073789933_6894615230719789778_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=RhoKEXKfsroQ7kNvwHlODqm&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXldGbFD4U5JIF0FM8Zz4dz0jjbcfsyVLOjHk8l0EkbmQ&oe=689FF47D&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,hercyalmeida,hercyalmeida,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/455357284_496666983057289_5050475539729328566_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDY1LmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=14J7f-rzNn4Q7kNvwHpXj-o&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfVfFJeaDKYwmsFN_vT4PNNZ4-CxIwf0sPWzU2AvVxkk5g&oe=689FD16B&_nc_sid=ae056e,Seguir
2025-03-14T19:42:44.000Z,,marinaaredess,marinaaredess,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/466978937_2338650816494054_453396611725970856_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGGeFRBIIkyEHdNowhjrVPQY9iZ78WvzTetNI6gxehsyNmnQb-RghM24P1vncTYrVVxB6Mm2-_-lnIE8M21Dglq&_nc_ohc=Yc_nBT5YQtAQ7kNvwERSzja&_nc_gid=XIzjK7fJjF4_WdM4odaHow&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUAlNTB2i3Mv5XfhK0UGkLeaubdSorzlvcWvPrWq_NnJQ&oe=689FD203&_nc_sid=ae056e,Seguir
