data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado_extra,status_conta
2022-12-25T14:11:02.000Z,,dayaneanjos2022,dayaneanjos2022,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/446112820_6788915261210853_799620769246526282_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42ODcuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=-Fwn5HUwAG4Q7kNvwEiC0Yw&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRFc8cCyEJxjUnM_n1OBfcfOIvo4QbY8BM5NsT23TkjqA&oe=6887E9ED&_nc_sid=8809c9,Seguir,dayaneanjos2022 15 15 840 840 1.250 1.250 Dayane Assistente Social ⚖ Pós graduação em saúde mental e psicopatologia e psicossocial. 📚 Essências da Nutrição 🍽 Voluntária... mais Dayane Assistente Social ⚖ Pós graduação em saúde mental e psicopatologia e psicossocial. 📚 Essências da Nutrição 🍽 Voluntária... mais Assistente Social ⚖ Pós graduação em saúde mental e psicopatologia e psicossocial. 📚 Essências da Nutrição 🍽 Voluntária ... mais mais,15,15,840,,False,Pública
2022-12-25T14:11:02.000Z,,adriano.romero.127,adriano.romero.127,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/514226874_18065377040277730_6317626039659039150_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=FT5yDrpxur8Q7kNvwGOIXUZ&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSTqh0ykW81AsiFJNUg-RaO77L6TQXsvKZmfT51PmT8nA&oe=688803E6&_nc_sid=8809c9,Seguir,adriano.romero.127 80 80 1.485 1.485 1.485 A d r i a n o R o m e r o Instrutor de fitness Trilhas + Cárdio Treinos 🏋🏽‍♂️📈 família Alunos Momentos ✌🏾 Refeições 🍳🧇🥞 Cursos 📚✅ Estudos 🧠🔋 Trilhas + Cárdio Treinos 🏋🏽‍♂️📈 família Alunos Momentos ✌🏾 Refeições 🍳🧇🥞 Cursos 📚✅ Estudos 🧠🔋,80,80,1485,,False,Pública
2022-12-25T14:11:02.000Z,,vitoria.silva_24,vitoria.silva_24,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/476225916_1152363859722542_4685361761644154602_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=5rPqoqc3MAQQ7kNvwHhRfdU&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRadJ5V5viwhYNgTbP1BfQ4ikuiwUHKsv79hUrlyetOdw&oe=68880A77&_nc_sid=8809c9,Seguir,vitoria.silva_24 77 77 2.730 2.730 1.672 1.672 Vitoria Silva 🎀 Mamãe da Alice🎀 👨‍👩‍👧❤🙏 Cada escolha é uma renúncia. Vitoria Silva 🎀 Mamãe da Alice🎀 👨‍👩‍👧❤🙏 Cada escolha é uma renúncia. Me VJ 🥰 princesa ❤ Alice 👸❤🤱 👼❤💫 Me VJ 🥰 princesa ❤ Alice 👸❤🤱 👼❤💫,77,77,2730,,False,Pública
2022-12-25T14:11:02.000Z,,fabiana_vieira_10,fabiana_vieira_10,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/451052345_1137082527381752_8957474389060538082_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=Dv3qsWLE8GgQ7kNvwGipozy&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRcECkoef_1LoB7vsnTQp00u3mHR4KTSakPxYZaOAVYTA&oe=688814B1&_nc_sid=8809c9,Seguir,fabiana_vieira_10 40 40 812 812 620 620 Fabiana Vieira,40,40,812,,False,Pública
2022-12-25T14:11:02.000Z,,marciotkegler,marciotkegler,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/310181452_200692658987498_3836658931288832658_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=FIAPVcBKc5cQ7kNvwG1EoaT&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRJUelmi0UGN7-SQ_FwrRBKsjNsU76euLDyZBcMtsQBoQ&oe=68880040&_nc_sid=8809c9,Seguir,marciotkegler 61 61 6.165 6.165 279 279 Marcio Kegler I Cirurgião Dentista 21K RIO 21K BSB NORONHA PUNTA DOMINICAN SANTIAGO BUENOS 3 LAGOS ME NORONHA MÉXICO 21K RIO 21K BSB NORONHA PUNTA DOMINICAN SANTIAGO BUENOS 3 LAGOS ME MÉXICO,61,61,6165,https://www.threads.com/@marciotkegler?xmt=AQF0dBz1KMUaHUI2HbKRlhMMAoZwnmG96qgsr-mkQAIZveA,False,Pública
2022-12-25T14:11:02.000Z,,marcosmaciel.17,marcosmaciel.17,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/343087085_198475076280238_1491720970640864670_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=EHNW4EiIY9QQ7kNvwGUI6Ph&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQWwGTXycybJAiSkG-EVmijB1FcNZssHcehll8dblFtig&oe=688811CD&_nc_sid=8809c9,Seguir,marcosmaciel.17 48 48 1.318 1.318 1.577 1.577 Marcos Antonio,48,48,1318,,False,Pública
2022-12-25T14:11:02.000Z,,eduardarocha36,eduardarocha36,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/498632020_18167024839340204_1489254891172767269_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=sy-YRT6ZwtEQ7kNvwFAFC7M&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQOLwJTjTkHZ2libCDg6BACszuDc5Iq1yvh4HaVcg17UQ&oe=6888041F&_nc_sid=8809c9,Seguir,eduardarocha36 5 5 1.014 1.014 4.277 4.277 Eduarda Rocha Blog pessoal Eduarda Rocha Blog pessoal Ateliê eu céu Ateliê eu céu,5,5,1014,,False,Pública
2022-12-25T14:11:02.000Z,,euerika_queiroz,euerika_queiroz,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/508343524_18373717972127214_6149835560141255041_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=5nynuvDGUOEQ7kNvwEqjoKJ&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT_5WG81P-WyWXhcCn4wt3vhmIuO4RDC0CXAEIBkZQLKw&oe=688816DB&_nc_sid=8809c9,Seguir,euerika_queiroz 92 92 1.405 1.405 1.003 1.003 𝙴𝚛𝚒𝚔𝚊 2025 é NOSSO! 🤍✨ Toda honra e glória a Deus 🙌🏻 • T. Enfermagem 👩🏻‍⚕️🩺 • TO Casada 💍❤️,92,92,1405,https://www.threads.com/@euerika_queiroz?xmt=AQF0oZ7JZ_jsgSfA0bWzXzu6aLM1W_w-mroGFBFn4Q7jkaQ,False,Pública
2022-12-25T14:11:02.000Z,,natifit_nataliagodoy,natifit_nataliagodoy,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/73323099_1315534601958876_4314932215252254720_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MDYuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=LFXZJp48Q-0Q7kNvwGIhZju&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQWJ9OJNUEAaipMzvMYFrScD-dzxW6SrjMs2uc4o30kcw&oe=68880601&_nc_sid=8809c9,Seguir,natifit_nataliagodoy 163 163 2.024 2.024 1.462 1.462 Natália Godoy ... mais mais,163,163,2024,,False,Pública
2022-12-25T14:11:02.000Z,,vihmilhomem,vihmilhomem,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/474178788_967138781509894_5908992709733955_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=gdXt24v0vYcQ7kNvwHqlXNh&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTMz7d-o_h8pPN9F_hMXOcPlzPZDiUco4tJ7P1Slnh7HA&oe=6888185B&_nc_sid=8809c9,Seguir,vihmilhomem 11 11 344 344 346 346 Vitória Milhomem ʙᴇ ᴛʜᴇ ʙᴇsᴛ ᴠᴇʀsɪᴏɴ ᴏғ ʏᴏᴜʀsᴇʟғ ❤️‍🔥 Vitória Milhomem ʙᴇ ᴛʜᴇ ʙᴇsᴛ ᴠᴇʀsɪᴏɴ ᴏғ ʏᴏᴜʀsᴇʟғ ❤️‍🔥,11,11,344,,False,Pública
2022-12-25T14:11:02.000Z,,edsonjr_98,edsonjr_98,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/462292232_550359167517767_4521919668615846056_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=diC0LfL1gicQ7kNvwGXucR6&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQ3db2b28h4tsPNe-faJxjLNfui8rSyXe2ykRLFoAOCwg&oe=68880321&_nc_sid=8809c9,Seguir,"edsonjr_98 43 43 1.288 1.288 1.019 1.019 Edson Junior "" Nunca desista daquilo que você pede a Deus todas as noites! "" 🙏🍀 Maria Luiza 👑❤ Edson Junior "" Nunca desista daquilo que você pede a Deus todas as noites! "" 🙏🍀 Maria Luiza 👑❤",43,43,1288,,False,Pública
2022-12-25T14:11:02.000Z,,soniamso,soniamso,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/501528369_18512837902011519_256127238191197719_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QE2Oq9QmXovVsDDQzJQPeDQHkVG9Fr67rpLQDdSWWrBrks1bNoEB7uVbcqzucQ0uVo&_nc_ohc=CPPEl7EhX4wQ7kNvwHDW8fS&_nc_gid=6anYsta5CV9bLrYGnVQbyw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTJucxGgoWU3jEY_Lnstpmn4mKOaxGmZQdCl40at8EDvg&oe=688800FE&_nc_sid=8809c9,Seguir,"soniamso 105 105 931 931 574 574 Sônia Soares Apenas por diversão “Não te deixes vencer do mal, mas vence o mal com o bem.” Rm 12:21✝️🏥 metal.lider Casamento Sara Formatura Fazendas KS❤️ Datas Familia❤️ Jesus❤️ Canoa Quebrada 🍯 mel Porto Seguro Pet❤️ Natal - RN Rio20 Casamento Sara Formatura Fazendas KS❤️ Datas Familia❤️ Jesus❤️ Canoa Quebrada 🍯 mel Porto Seguro Pet❤️ Natal - RN Rio20",105,105,931,,False,Pública
