username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes
rogerioromarioedf,rogerioromarioedf,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
00_.luci._,00_.luci._,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
rafaela.meirelles.da.costa,rafaela.meirelles.da.costa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
santz.dx,santz.dx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
giovanna.2bt,giovanna.2bt,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
ana.kunkel,ana.kunkel,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
ana__gabriely1,ana__gabriely1,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
me.yasminb,me.yasminb,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
mateusaranha_tkd,mateusaranha_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
carloskim1143,carloskim1143,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
cida.adonay_,cida.adonay_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
edmundo_csantos,edmundo_csantos,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
giovannapsposito,giovannapsposito,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
raissawz_0,raissawz_0,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
vitorctkd,vitorctkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
baby.class.tkd,baby.class.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
tkd.toneli,tkd.toneli,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
team.mr.tkd,team.mr.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
cela_santostkd,cela_santostkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
isa._tkd,isa._tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
dixx_lany14,dixx_lany14,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
silviomalicheski_40,silviomalicheski_40,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
montalvao_tkd_team,montalvao_tkd_team,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
tinhx_.jjl,tinhx_.jjl,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
gustavohris,gustavohris,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
kerolayni_tkd_18,kerolayni_tkd_18,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
sanginetofrancisco,sanginetofrancisco,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
o.marcusviniciusde,o.marcusviniciusde,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
tiagolopes_1984,tiagolopes_1984,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
sandroo.tkd,sandroo.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
sofia.scm99,sofia.scm99,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
franciscac.cisca,franciscac.cisca,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
lana.escobarr,lana.escobarr,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
flp_reisq10,flp_reisq10,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
mestrehelton_,mestrehelton_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
_talitaaxzz,_talitaaxzz,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
rosangelasredondo,rosangelasredondo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
lucianoguilherme__,lucianoguilherme__,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
iolanda_r_palassi,iolanda_r_palassi,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
marcos.lopes.da.costa,marcos.lopes.da.costa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
stephani_tkd16,stephani_tkd16,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
tataglv,tataglv,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
renatocardoso6070,renatocardoso6070,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
mtaewondo,mtaewondo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
malulima,malulima,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
camila_mtkd,camila_mtkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
miguelgoncalvestkd,miguelgoncalvestkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
lino_matsuri,lino_matsuri,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
marcelo.barros.bh,marcelo.barros.bh,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
marquesthaiene,marquesthaiene,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
mestre.kim,mestre.kim,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
luthozeski,luthozeski,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
tkd.stela,tkd.stela,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
wagnerluiz680,wagnerluiz680,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
taekwondo.tocantinense,taekwondo.tocantinense,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
mauricioskillus,mauricioskillus,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
pedropaulo_dusol,pedropaulo_dusol,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
bmbernardoo,bmbernardoo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
luizhtaurino,luizhtaurino,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
ericah_amaraltkd,ericah_amaraltkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
vitorgon__,vitorgon__,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
caua_laba_tkd,caua_laba_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
sydney_tkd,sydney_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
aronkaripuna_tkd,aronkaripuna_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
pedro.arthur.ss,pedro.arthur.ss,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
fabianteodoro,fabianteodoro,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
guilhermecfelix,guilhermecfelix,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
micheleboche,micheleboche,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
sosres_ana,sosres_ana,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
gemeosacad,gemeosacad,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
raamos_l,raamos_l,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
mi.aandradee,mi.aandradee,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
giselletkd,giselletkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
pereiralorenaaraujo,pereiralorenaaraujo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
analu_seidel,analu_seidel,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
_mariagiordani_,_mariagiordani_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
romagnolitkdteam,romagnolitkdteam,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
alexandre_g_medeiros,alexandre_g_medeiros,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
espinosa3558,espinosa3558,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
janderson_mizael,janderson_mizael,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
dhully_tkd01,dhully_tkd01,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
duduu_tkd,duduu_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
phbonamin,phbonamin,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
conceicaosivanildojesusda,conceicaosivanildojesusda,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
rodneypenna,rodneypenna,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
isa_gomiero,isa_gomiero,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
akemi.utiyama,akemi.utiyama,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
cezargalvao_taekwondo,cezargalvao_taekwondo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
christopher600025,christopher600025,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
isis_xxz15,isis_xxz15,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
iizaquiel.93,iizaquiel.93,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
princesa_nazario.tkd,princesa_nazario.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
mestre_rafabrasil,mestre_rafabrasil,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
gabrielatkd_,gabrielatkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
adriana_kirsten,adriana_kirsten,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
arthurcimeno08__,arthurcimeno08__,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
rscamilo.insta,rscamilo.insta,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
aryelsampaio,aryelsampaio,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
guiixz._0,guiixz._0,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
rafaelrstkd,rafaelrstkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
ctmaioliteam,ctmaioliteam,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
jackson_cappi_luz,jackson_cappi_luz,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
valeriarodrigues.bra,valeriarodrigues.bra,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
yagocunhatkd,yagocunhatkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
fabiomescouto,fabiomescouto,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
joabebento,joabebento,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
_sadi.tkd,_sadi.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
constancetkdchile,constancetkdchile,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
thai_tkd,thai_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
lucenando.com.a.julia,lucenando.com.a.julia,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
_tiagotkd_,_tiagotkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
geisielsilva.tkd,geisielsilva.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
marcelomelotkd,marcelomelotkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
murgia_tkd,murgia_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
vinicius.lopes.tkd,vinicius.lopes.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
lotushapkido,lotushapkido,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
caio.k_tkd,caio.k_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
darvison,darvison,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
gustavotruppel,gustavotruppel,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
andreia.ferr_,andreia.ferr_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
tkd.jacob,tkd.jacob,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
erickzinho_tkd,erickzinho_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
jauritkd,jauritkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
jeffersonvicentepaula,jeffersonvicentepaula,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
021_mtschultz,021_mtschultz,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
adryan.tkd,adryan.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
yago.tkd_,yago.tkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
fabiola_rios0y,fabiola_rios0y,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
luhtoledo,luhtoledo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
estevam_cristina,estevam_cristina,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
luanacarneiro.tkd,luanacarneiro.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
claudiacmbernardo,claudiacmbernardo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
caa.mnzs,caa.mnzs,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
dennys_alison,dennys_alison,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
dayanevds,dayanevds,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
morrocoy_1954,morrocoy_1954,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
mmvitoria.tkd,mmvitoria.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
tkd_davi7,tkd_davi7,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
thz.xxz07,thz.xxz07,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
powerfitenergy,powerfitenergy,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
danizadass,danizadass,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
joanaemanuele_,joanaemanuele_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
gtv_tkd,gtv_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
tgomxs,tgomxs,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
hugohenriquetorres_,hugohenriquetorres_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
arthuropftkd,arthuropftkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
amorimtkd,amorimtkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
pdrhz_,pdrhz_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
gabisimoes,gabisimoes,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
institutonamholee,institutonamholee,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
samuel.tkd7,samuel.tkd7,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
vitinhotkd_,vitinhotkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
marciochiqueto,marciochiqueto,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
paty_martinsfotografia,paty_martinsfotografia,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
_pereiraazxs,_pereiraazxs,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
hermobassao,hermobassao,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
eu.maduzitta,eu.maduzitta,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
coach_herlaneliasoficial,coach_herlaneliasoficial,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
peh_tkd.priv,peh_tkd.priv,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
_.vitoria._tkd,_.vitoria._tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
analenchoff_,analenchoff_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
natan_tkd01,natan_tkd01,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
nina_pereira55,nina_pereira55,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
antoniodasilva5571,antoniodasilva5571,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
thata.freitass,thata.freitass,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
rodrigues_pv27,rodrigues_pv27,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
ctbrasao,ctbrasao,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
phkaylane,phkaylane,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
bia.lopzs,bia.lopzs,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
actkdchapecooficial,actkdchapecooficial,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
damapereyra_tkd,damapereyra_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
allvesz.tay,allvesz.tay,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
leanefariatkd_,leanefariatkd_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
bia_.novello,bia_.novello,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
laurabardenrosa,laurabardenrosa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
gisellyfalcao_,gisellyfalcao_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
isabela.martinsx,isabela.martinsx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
gontijo_tkd,gontijo_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
style_rozestore,style_rozestore,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
allanfabiosiqueira,allanfabiosiqueira,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
_eubia.014,_eubia.014,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
alisson_.tkd,alisson_.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
julia_2.0.1.1,julia_2.0.1.1,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
jaque_vasconcelos,jaque_vasconcelos,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
raphaelaaf_,raphaelaaf_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
a.aquino23,a.aquino23,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
jullia_gabrelle,jullia_gabrelle,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
joaovitorduarte_alves,joaovitorduarte_alves,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
ma.fernandxs__,ma.fernandxs__,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1
