2020-10-29T13:54:56.000Z,,sa_muel_nunes,sa_muel_nunes,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/344893800_256965863469263_7575584095938214055_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QHn86cxSwmGSVgAdRZQOZuQdMpSGUk1IaMC5u0TKhOuyckvdsWoayUuOTrLE-1QceD7BaCFVTrUw7EFwplljwiJ&_nc_ohc=N2oP2entzlsQ7kNvwGdSarM&_nc_gid=CGdAllao4c28Oi66axdNWw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUs23meuevjpJ-WcV-oAZ1WvEKhDA-EUqzSjxpu3KBApA&oe=68B7BF28&_nc_sid=ae056e,Seguir
2020-10-29T13:54:56.000Z,,ari.tavares.arquiteto,ari.tavares.arquiteto,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/447780377_384815361238637_966058977000165397_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QHn86cxSwmGSVgAdRZQOZuQdMpSGUk1IaMC5u0TKhOuyckvdsWoayUuOTrLE-1QceD7BaCFVTrUw7EFwplljwiJ&_nc_ohc=h6mkZSkOqD0Q7kNvwEZNZ7L&_nc_gid=CGdAllao4c28Oi66axdNWw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXhQWpjnUEqhlMyS6mX8FJeofPwpeHOdbVuyA0bTDuHFQ&oe=68B7D41D&_nc_sid=ae056e,Seguir
2020-10-29T13:54:56.000Z,,mvfraak47,mvfraak47,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/297188728_204374375255241_8226370765720539288_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHn86cxSwmGSVgAdRZQOZuQdMpSGUk1IaMC5u0TKhOuyckvdsWoayUuOTrLE-1QceD7BaCFVTrUw7EFwplljwiJ&_nc_ohc=WJZMoede59gQ7kNvwEOgWj7&_nc_gid=CGdAllao4c28Oi66axdNWw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXlK0eLWF3eBBuTKhIexNCvvwY6KJ-1xkyNO92-TKaEdw&oe=68B7E64C&_nc_sid=ae056e,Seguir
2020-10-29T13:54:56.000Z,,eucolecionomoedas,eucolecionomoedas,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/461163982_1558669945019634_7789565358636587377_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QHn86cxSwmGSVgAdRZQOZuQdMpSGUk1IaMC5u0TKhOuyckvdsWoayUuOTrLE-1QceD7BaCFVTrUw7EFwplljwiJ&_nc_ohc=fBQbqmgBvMgQ7kNvwEt1nPJ&_nc_gid=CGdAllao4c28Oi66axdNWw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXvNnsnBGuO3hU2fhfTNdy6XD3Chwv_srUL_6YC6NhjBQ&oe=68B7D55B&_nc_sid=ae056e,Seguir
2020-10-29T13:54:56.000Z,,chaves_barberstyle,chaves_barberstyle,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/535863528_18321125851239469_1254718094465680734_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHn86cxSwmGSVgAdRZQOZuQdMpSGUk1IaMC5u0TKhOuyckvdsWoayUuOTrLE-1QceD7BaCFVTrUw7EFwplljwiJ&_nc_ohc=6TszNoXDvHAQ7kNvwHd1VWi&_nc_gid=CGdAllao4c28Oi66axdNWw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfX1WKzfFLT8W6N6Py2cYE5vO5rBLj2ed6y_2qDZ_T7XDg&oe=68B7D0C1&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,lorenamagalhaespsi,lorenamagalhaespsi,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/399563165_1837121166745243_3278450215174737237_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=zfihhumUIB8Q7kNvwGxiDD4&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfVjxpoMn5FI6w41S5NrxlaN0lphDr_THRuTsdSI24zi-w&oe=68B7C318&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,estudioflaviocavalera,estudioflaviocavalera,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/475449285_3147514118745846_4026471827815782934_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=jit1DRjobvYQ7kNvwEAE9nd&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXJwTu3ctj4gwJOmhO7D_UWtduqoFhL7vH-PsRC_ZaQtQ&oe=68B7E32B&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,bsb.barber_,bsb.barber_,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/449222812_833919218675331_4803528130286364245_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=A-weLXTfnAMQ7kNvwE8vRFm&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfVIe1cJjh4SGYc2LzwcTSzkC_pROo3Q4Nlf0lj3xRCQcQ&oe=68B7E75B&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,cleitonduartepersonal,cleitonduartepersonal,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/454331780_899818148849256_7974344041114114494_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=wh8RlOmFYFYQ7kNvwEzAwYv&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfW_ZjRb4xrfmIKEHUz8m2HKoe-RrpvScbHTGVNhOD3Upg&oe=68B7B84A&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,davi_moraes.a,davi_moraes.a,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/496806078_18126975997437373_9133267471306750714_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43ODMuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=7lLLEhS3uboQ7kNvwHG8LH1&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUeRc9b1M8hvspfxcJfJYlS467kBoqBEdKMK7xH4T9gDQ&oe=68B7EB86&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,joaovictorfrr,joaovictorfrr,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/530998139_18497177761064172_1517962866262494682_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=0VXbmK8qa-0Q7kNvwHYxgC_&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXK0fdV4xhD15zAhuIak1XKavHlFoEkS7PmWXPNfvyCsA&oe=68B7B62D&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,neuzaneryconfeitaria,neuzaneryconfeitaria,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/67420548_652838278567032_8838502740469481472_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42MjUuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=u1UcivNhchsQ7kNvwHD9vY3&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfU3farPAoxbMJFXtkExvIFWQo1C8TC2aYb9KaLHuZdGsQ&oe=68B7B65E&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,ricardoleeao,ricardoleeao,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/342089783_2495986063893510_5834187765279404443_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44OTguYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=U8OQvzTYn5MQ7kNvwHEaTcP&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUMi5vyoZZ4RAh2I_LUx8R2_eEhy8zDaXOFjngHWn6zWw&oe=68B7BD44&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,taylorethedy_,taylorethedy_,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/498538646_18480592993079248_8938822173967016326_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=aljBOAfpOnsQ7kNvwFBQu2C&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUwgcupyWtpDJzyhfeUqtDAw2i2FC1gu9iiGUqZrWgIYg&oe=68B7C776&_nc_sid=ae056e,Seguir
2023-08-03T18:27:16.000Z,,ricarddo_marasca,ricarddo_marasca,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/472733879_463671006587055_424476245086207816_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEl2DIJKZDQulzi051w1LTtYVdwcnBtUZIbAMN0hSDjN0eCSn7QaBlPfhYynrODe1MSRf970Wsb3tbW21P2AHM4&_nc_ohc=B9XLiYepuFgQ7kNvwEk5hgK&_nc_gid=aRsUgLag-ebhNDpxW6EZsw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXrjLx0o7Jk-JupdJKh-ynY6tSEnwtXsByH5-aQygiamg&oe=68B7DC8A&_nc_sid=ae056e,Seguir
2025-04-21T12:00:03.000Z,,rh_ykewmysantos,rh_ykewmysantos,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/375724187_329423156207376_892360089318093828_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NTAuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFkLmOjGThuKSYGWf7s8kJ5hKYiZdvMhndTcbFBaPoUl1DA4EO3JTRFIxKz6BEVmTqYMo71TtGeYt979XcJVr2q&_nc_ohc=MjBLwCH1y8UQ7kNvwFNghss&_nc_gid=1FsDlNp0fBnN_Nbc6Bx-Yw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfW4r7G4cClpW1Gb8LC5QNjhGck4WSskrxyqp9wf5fE-Iw&oe=68B7D3B2&_nc_sid=ae056e,Seguir
2025-04-21T12:00:03.000Z,,matheustum,matheustum,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/526778195_18512044060052316_4278374395427158889_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFkLmOjGThuKSYGWf7s8kJ5hKYiZdvMhndTcbFBaPoUl1DA4EO3JTRFIxKz6BEVmTqYMo71TtGeYt979XcJVr2q&_nc_ohc=G4RGECHT9NUQ7kNvwFUOILd&_nc_gid=1FsDlNp0fBnN_Nbc6Bx-Yw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfWsUORKArLFlTJOn87_4buNhaQ5EvCBirliZguyGvpgSg&oe=68B7E37F&_nc_sid=ae056e,Seguir
2025-04-21T12:00:03.000Z,,dramariafatimac,dramariafatimac,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/366938078_1003553214186016_534600747939258111_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFkLmOjGThuKSYGWf7s8kJ5hKYiZdvMhndTcbFBaPoUl1DA4EO3JTRFIxKz6BEVmTqYMo71TtGeYt979XcJVr2q&_nc_ohc=Tzi_lcGnMHcQ7kNvwGLfpI4&_nc_gid=1FsDlNp0fBnN_Nbc6Bx-Yw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXZGJX63UQ393MvPW6Eyg1r8cBOFF1D8y3smln38JpyDw&oe=68B7DAA2&_nc_sid=ae056e,Seguir
2025-04-21T12:00:03.000Z,,burbmencare,burbmencare,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/485137184_961698632803377_1445225490577871927_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFkLmOjGThuKSYGWf7s8kJ5hKYiZdvMhndTcbFBaPoUl1DA4EO3JTRFIxKz6BEVmTqYMo71TtGeYt979XcJVr2q&_nc_ohc=fp5gzDzSKFkQ7kNvwGudyUo&_nc_gid=1FsDlNp0fBnN_Nbc6Bx-Yw&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfWRNGfYCNTdUw_Tx9f2f5XnaGT1AD9hqYNAPlmC9ArmiQ&oe=68B7E405&_nc_sid=ae056e,Seguir
