username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,classe
marianaandrfisio,Marianaandrfisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
fisioclaricecarinne,Fisioclaricecarinne,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
jaquelinefisiopmw,Jaquelinefisiopmw,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
gysellelouisefisio,Gysellelouisefisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
lorrayne_caixetafisio,Lorrayne_Caixetafisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
solangesertaosolfisio,Solangesertaosolfisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,4,fisioterapeuta
fisiocep,Fisiocep,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,3,fisioterapeuta
thallyne.fisio,Thallyne.Fisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
dragleicealves.fisio,Dragleicealves.Fisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
flaviamelo.fisio,Flaviamelo.Fisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,3,fisioterapeuta
deboradantas.fisio,Deboradantas.Fisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,3,fisioterapeuta
adriellefisio,Adriellefisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
wjrfisioterapeuta,Wjrfisioterapeuta,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
drajessicacaroline_microfisio,Drajessicacaroline_Microfisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
_sarahmontteirofisio_,_Sarahmontteirofisio_,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
alinegalvao.microfisioterapia,Alinegalvao.Microfisioterapia,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,3,fisioterapeuta
fisioflaviaraik,Fisioflaviaraik,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
dramarta_guimaraes_fisio,Dramarta_Guimaraes_Fisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
fisioprimeinstituto,Fisioprimeinstituto,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
fisio.gabrielvictor_,Fisio.Gabrielvictor_,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
anaalice_fisioterapeuta,Anaalice_Fisioterapeuta,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
fisioterapeuta.tammyla,Fisioterapeuta.Tammyla,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
fisio_saudekellen,Fisio_Saudekellen,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
fisiosamarapbarros,Fisiosamarapbarros,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,fisioterapeuta
thallinelorrayne.fisio,Thallinelorrayne.Fisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,3,fisioterapeuta
carolinabarrionuevofisio,carolinabarrionuevofisio,False,Seguir,1,dados_avancados_seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,fisioterapeuta
fisio.gabriela.santos,fisio.gabriela.santos,False,Seguir,1,dados_avancados_seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,fisioterapeuta
dayannefisio19,dayannefisio19,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,fisioterapeuta
ems.fisioterapia_pilates,ems.fisioterapia_pilates,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,fisioterapeuta
melisecruzfisio,melisecruzfisio,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,fisioterapeuta
fisio_dra.keila_pinheiro,fisio_dra.keila_pinheiro,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
guilhermefisio01,guilhermefisio01,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
fisiolaraguerra,fisiolaraguerra,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
carolvenancio.fisio_,carolvenancio.fisio_,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
dra.lillya_fisio,dra.lillya_fisio,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
dicarlosfisio1,dicarlosfisio1,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
fisioterapiapso,fisioterapiapso,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
fisio_lidianeguimaraes,fisio_lidianeguimaraes,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
emilenefuturafisio,emilenefuturafisio,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
guilhermeaugustofisio,guilhermeaugustofisio,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
andrezapalmasfisio,andrezapalmasfisio,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
pineirofisio,pineirofisio,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
anadete_bonifacio.fisio,anadete_bonifacio.fisio,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
fisio.emilylopes,fisio.emilylopes,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
fisio.adrianecarneiro,fisio.adrianecarneiro,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
cirleifisio,cirleifisio,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,fisioterapeuta
jacirafrancafisioterapia,jacirafrancafisioterapia,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,fisioterapeuta
clinicarevivafisio,clinicarevivafisio,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,fisioterapeuta
caiosatofisio,caiosatofisio,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,fisioterapeuta
