username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,classe
marques.josemaria,marques.josemaria,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
eunicegomes,eunicegomes,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
machadoantonioaugusto,machadoantonioaugusto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
diegoelbert,diegoelbert,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
econewsto,econewsto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
paraiso.to.paraiso,paraiso.to.paraiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
aragao_thayla,aragao_thayla,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
elivania.alencar.391,elivania.alencar.391,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
renatalemos.adv,renatalemos.adv,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
oliveirajussaraalves,oliveirajussaraalves,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
eu.joaomartins,eu.joaomartins,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
reginaseguros.pso,reginaseguros.pso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
fernanda_magalhaes15,fernanda_magalhaes15,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
marinalva4592,marinalva4592,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
alvesmorgana,alvesmorgana,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
marciasilvaorganiza,marciasilvaorganiza,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
daniellesiqueira_maquinas,daniellesiqueira_maquinas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
luenxovais,luenxovais,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
thatilaaf,thatilaaf,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
murilo__pso,murilo__pso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
joaogui03_s.amorin,joaogui03_s.amorin,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
jairo_costa_martins,jairo_costa_martins,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
poliananeves674,poliananeves674,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
diegobucar,diegobucar,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
ellencristinne.morais,ellencristinne.morais,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
jura.souzafreitas,jura.souzafreitas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
sirlenemartinspso,sirlenemartinspso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
tecnotelha,tecnotelha,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
gabriellynunes14,gabriellynunes14,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
fabiocredsantos,fabiocredsantos,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
pierretgontijo,pierretgontijo,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
uchoarenato,uchoarenato,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
felipetf_,felipetf_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
liviasanttosb,liviasanttosb,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
eulucascaique063,eulucascaique063,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
getuliosilvamarques,getuliosilvamarques,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
pedro_hfmoraes,pedro_hfmoraes,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
deusy_teles,deusy_teles,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
valmiramaraldesousa,valmiramaraldesousa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
bruno.m.aa,bruno.m.aa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
palmascafecaramello,palmascafecaramello,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
mmartinss_19,mmartinss_19,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
franfrugeri,franfrugeri,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
geversonfrancelino,geversonfrancelino,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
solve.sgn,,False,,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
silvac_94,,False,,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
manuba.1,,False,,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
dragleiciana.brito,,False,,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
joelmalimaterapeuta,,False,,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
giaciole,,False,,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
vieiragianny,,False,,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
thaizacostamodafeminina,thaizacostamodafeminina,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
igor.labre,igor.labre,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
nataliarezendes,nataliarezendes,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
djs.solucoess,djs.solucoess,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
agrifeiras_31,agrifeiras_31,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
islandia_figueired,islandia_figueired,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
pronorti.sistemas,pronorti.sistemas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
marcelomonici,marcelomonici,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
drwalmirton,drwalmirton,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
wbandeirato,wbandeirato,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
aaraujolariss,aaraujolariss,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
vagasdeempregoparaiso,vagasdeempregoparaiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
maquiell_sillva,maquiell_sillva,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
f5ideiasto,f5ideiasto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
edmundo.seifert,edmundo.seifert,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
vanessaparente_nails,vanessaparente_nails,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
caixaaquiresolvecred,caixaaquiresolvecred,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
kelly.lorraynne.90,kelly.lorraynne.90,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
marlenems.m,marlenems.m,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
mariana.damaceno.73,mariana.damaceno.73,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
betolimasilva,betolimasilva,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rute.mota.1447,rute.mota.1447,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
marcianelima786,marcianelima786,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
parriao.neto,parriao.neto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
neutelita,neutelita,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
maureli.quio,maureli.quio,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
flavioazpinto,flavioazpinto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
raimundo.miranda.961,raimundo.miranda.961,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
daianne_18,daianne_18,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
aleferrer.oficial,aleferrer.oficial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
juliopradosoueu,juliopradosoueu,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
mesquitaozana,mesquitaozana,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
horus_fazendas_to,horus_fazendas_to,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lojanelitalima,lojanelitalima,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
adirson_ataide21,adirson_ataide21,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
denilson.marinho,denilson.marinho,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
tupperwaredaeni,tupperwaredaeni,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
josandramp,josandramp,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
laianavitoriaa,laianavitoriaa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
santoshudsonmarques,santoshudsonmarques,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
dirceuparaisoto,dirceuparaisoto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
lucelia_britoo,lucelia_britoo,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
adrianaaraujooficial_,adrianaaraujooficial_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
_andressa063_,_andressa063_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
sineide.silva.589,sineide.silva.589,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
gisllane_pereira_soares,gisllane_pereira_soares,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
andiarafernandes,andiarafernandes,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
elizangelafarias60,elizangelafarias60,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
contadesativada_0812,contadesativada_0812,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
matosmariseth,matosmariseth,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
amigos_damaso_pso,amigos_damaso_pso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
dralissonrodrigues,dralissonrodrigues,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
danilohiro,danilohiro,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
fabianoparafusos,fabianoparafusos,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
klaytto,klaytto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
goiano_louco,goiano_louco,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
acipparaiso,acipparaiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
vayrene,vayrene,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
jalapaonoticias.com.br,jalapaonoticias.com.br,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,7,outros
wirlanda_,wirlanda_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
agenciamsg,agenciamsg,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
clebsonmarcal,clebsonmarcal,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rezende_gleib,rezende_gleib,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
domingoselvison,domingoselvison,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
lene.lima,lene.lima,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
mmercia_rrocha,mmercia_rrocha,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
fred.sodre,fred.sodre,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
elaine.pradoleao,elaine.pradoleao,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
eddgarlucas,eddgarlucas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
edmarbernaldino,edmarbernaldino,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
diegomesquitafernandes,diegomesquitafernandes,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
marciobarranco2012,marciobarranco2012,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
docarmoivonete,docarmoivonete,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
liah_pinheirol,liah_pinheirol,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
leilareisoficiall,leilareisoficiall,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
raylanelongahstudio,raylanelongahstudio,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
mylla_feelix,mylla_feelix,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
dafnecristiny,dafnecristiny,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
esc.raiodesol,esc.raiodesol,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
mariasantana4595,mariasantana4595,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
angelita_moreira19,angelita_moreira19,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
silvamayara350,silvamayara350,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
karla_oliveira31,karla_oliveira31,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
kisorvebom,kisorvebom,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
vithoria_martins_0,vithoria_martins_0,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
path.nascimento,path.nascimento,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
thaise.prev,thaise.prev,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
suellem_tales,suellem_tales,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
clenimirandadesousa,clenimirandadesousa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
palestrantecarloseduardo,palestrantecarloseduardo,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
martinsdesousamariaalice,martinsdesousamariaalice,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
jiracymorais,jiracymorais,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
aciggurupi,aciggurupi,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
crhys_di_morais,crhys_di_morais,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
isabelllarcruz,isabelllarcruz,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
gizellymiranda,gizellymiranda,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
sarahlabre,sarahlabre,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
andreane.guimaraes.1,andreane.guimaraes.1,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
antonioalencar3,antonioalencar3,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
ijichihiroko98,ijichihiroko98,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
nerci_sousa,nerci_sousa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rosangelalabre,rosangelalabre,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
mirellyrzde,mirellyrzde,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
firminodasilvamiranda,firminodasilvamiranda,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rosaflor_artesanatos_20,rosaflor_artesanatos_20,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
rodrigoayres.adv,rodrigoayres.adv,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
resplandemarilene,resplandemarilene,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
ettienio,ettienio,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
eusouleiaoliveira,eusouleiaoliveira,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
gr.consultoriarh,gr.consultoriarh,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
eduardaelps,eduardaelps,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
antonioaugusto.machado.5,antonioaugusto.machado.5,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
renato.maciel.77398143,renato.maciel.77398143,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
wiliam.assuncao.do.cantao,wiliam.assuncao.do.cantao,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
enigmaenergiasolar,enigmaenergiasolar,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
netboxinternet,netboxinternet,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
carlosantoniodeto,carlosantoniodeto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
darlenetx,darlenetx,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
ivosocrates,ivosocrates,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
lagoa_med,lagoa_med,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
thaisefsilva,thaisefsilva,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
amaggeldo,amaggeldo,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
paulo_henriquems01,paulo_henriquems01,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
maria_eduarda_souza56,maria_eduarda_souza56,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
vitorrocha_p,vitorrocha_p,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
ponto.fortemultimarcas,ponto.fortemultimarcas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
inove_dno,inove_dno,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
dudaperespaixao,dudaperespaixao,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
pereirajoelmaluz631,pereirajoelmaluz631,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
maikelly.aguiar,maikelly.aguiar,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
aurea.palmas,aurea.palmas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
adm_leidinha,adm_leidinha,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
matheusmtz1,matheusmtz1,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
martemys_cavalcante,martemys_cavalcante,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
monica.rocha.3,monica.rocha.3,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
vanessa_luzsilva,vanessa_luzsilva,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
paulagomesdac,paulagomesdac,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lainebarbosa,lainebarbosa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
luizcpcoelho,luizcpcoelho,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
marcelacanola,marcelacanola,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
maxmerkatus,maxmerkatus,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
clisioalvesteixeira,clisioalvesteixeira,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rafaelzarpellon,rafaelzarpellon,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
grupo_a2s,grupo_a2s,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
whillammacielbastos,whillammacielbastos,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
marcilene80,marcilene80,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
diogopelissaro,diogopelissaro,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
giuliano.vitorino,giuliano.vitorino,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
claudielequeiroz_1,claudielequeiroz_1,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
willmaassuncao,willmaassuncao,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
